TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-03-08,INST OF PAYROLL & PENS,10085510,Subscriptions to pro bodies,135
2017-03-16,ACCA,10085510,Subscriptions to pro bodies,95
2017-03-30,CUSTOMER THERMOMETER,10085510,Incidental expenses,36.53
2017-03-05,OYSTER AUTOTOPUP,10085510,Travel UK Taxi/Bus/Tube,20
2017-03-16,CIPFA MEMBERSHIPS,10085510,Subscriptions to pro bodies,310
2017-03-25,OYSTER AUTOTOPUP,10085510,Travel UK Taxi/Bus/Tube,20
2017-03-02,GOOGLE  SVCSAPPS_FSA-E,10085541,IT Software Licences,62.7
2017-03-02,ARGOS RETAIL GROUP,10085541,Computer Hardware/Software,389.97
2017-03-02,ARGOS RETAIL GROUP,10085541,Computer Hardware/Software,389.97
2017-03-02,AMAZON UK MARKETPLACE,10085541,Computer Consumables,8.99
2017-03-02,AMAZON UK MARKETPLACE,10085541,Computer Hardware/Software,675.98
2017-03-02,AMAZON UK MARKETPLACE,10085541,Computer Consumables,10.5
2017-03-02,AMAZON UK MARKETPLACE,10085541,Computer Consumables,17.98
2017-03-02,AMAZON UK MARKETPLACE,10085541,Computer Consumables,19.95
2017-03-24,MAPLIN ROTHERHAM S63,10085541,Computer Consumables,2880.6
2017-03-24,MSFT  <E05003J54B>,10085541,IT Software Licences,5256
2017-03-25,MSFT  <E04003ISYF>,10085541,IT Software Licences,358.46
2017-03-28,AMAZON UK MARKETPLACE,10085541,Computer Consumables,19.99
2017-03-05,SURVEYMONKEY.COM,10085721,Project Programme Expenditure,24
2017-03-07,TESCO STORES 5994,10085721,Subsis day time meal allowance,4.2
2017-03-22,J J'S,10085721,Committee Costs,55.04
2017-03-23,URDD GOBAITH CYMRU,10085721,Project Programme Expenditure,3125.14
2017-03-29,ROYAL WELSH AGRICU,10085721,Project Programme Expenditure,1217.28
2017-03-03,HILTON,10085452,Subsistence 24 hour subsistence,902.08
2017-03-06,PRINCE OF WALES,10085452,Subsistence 24 hour subsistence,19.98
2017-03-10,COUPMEDIA,10085452,Other services,58.8
2017-03-22,ARRIVA TRAINS WALE,10085452,Travel UK Other Travel,135.5
2017-03-09,CUSTOMER THERMOMETER,10085580,Incidental expenses,22.11
2017-03-09,CUSTOMER THERMOMETER,10085580,Incidental expenses,22.11
2017-03-02,WWW.PMGLTD.CO.UK,10085330,Staff training: Region & HQ Admin,594
2017-03-09,ASHRIDGE MANAGEMENT CO,10085330,Staff training: Corp Strategy,162
2017-03-14,ASHRIDGE MANAGEMENT CO,10085330,Travel UK Taxi/Bus/Tube,10
2017-03-16,SEFTON MBC PARKING,10085330,Travel UK Other Travel,4
2017-03-22,WEST COAST TRAINS,10085330,Travel UK Other Travel,95
2017-03-31,WWW.CATALOGUE.WLPVP.CO,10085330,Stationery,26.68
2017-03-22,OYSTER AUTOTOPUP,10085510,Travel UK Taxi/Bus/Tube,20
2017-03-23,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.1
2017-03-27,WWW.RCVS.ORG.UK/COLLEG,10085550,Subscriptions to pro bodies,314
2017-03-27,WWW.ACCOUNTS@IIA.ORG.U,10085550,Subscriptions to pro bodies,184
2017-03-27,WWW.ACCOUNTS@IIA.ORG.U,10085550,Subscriptions to pro bodies,243
2017-03-28,CHARTERED INSTITUTE OF,10085550,Staff training: Corp Strategy,360
2017-03-28,WWW.ACCOUNTS@IIA.ORG.U,10085550,Subscriptions to pro bodies,243
2017-03-28,WWW.ACCOUNTS@IIA.ORG.U,10085550,Subscriptions to pro bodies,231
2017-03-28,WWW.RCVS.ORG.UK/COLLEG,10085550,Subscriptions to pro bodies,314
2017-03-28,WWW.RCVS.ORG.UK/COLLEG,10085550,Subscriptions to pro bodies,314
2017-03-30,WWW.ACCOUNTS@IIA.ORG.U,10085550,Subscriptions to pro bodies,184
2017-03-01,STARBUCKS T5A,10085820,Subsistence 24 hour subsistence,4.39
2017-03-07,LUL TICKET MACHINE,10085820,Travel UK Taxi/Bus/Tube,19.6
2017-03-07,WAGAMAMA T5 HEATHROW,10085820,Subsistence 24 hour subsistence,13.7
2017-03-09,BOOTS 1521,10085820,Subsis day time meal allowance,4.59
2017-03-09,STARBUCKS T5A,10085820,Subsistence 24 hour subsistence,3.99
2017-03-14,SAINSBURYS SACAT 2019,10085820,Subsistence 24 hour subsistence,5.2
2017-03-14,LEON SHAFTESBURY A,10085820,Subsistence 24 hour subsistence,8.75
2017-03-15,BOOTS 1521,10085820,Subsis day time meal allowance,3.89
2017-03-15,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,13.96
2017-03-16,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,5
2017-03-23,DEFRA FOSS HOUSE,10085820,Subsis day time meal allowance,6.05
2017-03-23,SALTAIRE BAR,10085820,Subsistence 24 hour subsistence,13.95
2017-03-28,BOOTS 1521,10085820,Subsis day time meal allowance,4.89
2017-03-28,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,12.72
2017-03-29,BOOTS 1521,10085820,Subsis day time meal allowance,4.54
2017-03-15,HEATHROW EXPRESS,10085820,Rail Travel,25
2017-03-15,PRET A MANGER,10085820,Subsistence 24 hour subsistence,14.95
2017-03-22,THE BARBAKAN,10085820,Subsistence 24 hour subsistence,140
2017-03-30,WM MORRISONS,10085820,Subsistence 24 hour subsistence,120.91
2017-03-01,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.2
2017-03-04,OYSTER AUTOTOPUP,10085110,Travel UK Taxi/Bus/Tube,20
2017-03-07,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.2
2017-03-08,AMAZON UK MARKETPLACE,10085120,Stationery,55.39
2017-03-10,THE FARMERS CLUB,10085120,Actual Bed and breakfast costs,145.5
2017-03-13,RYMAN 1014,10085120,Stationery,7.94
2017-03-13,SAINSBURYS SACAT 2019,10085120,Stationery,9.4
2017-03-15,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.2
2017-03-17,OYSTER AUTOTOPUP,10085120,Travel UK Taxi/Bus/Tube,20
2017-03-17,SNAPPY SNAPS LTD,10085120,Stationery,25
2017-03-17,THE FARMERS CLUB,10085120,Actual Bed and breakfast costs,406.5
2017-03-17,THE FARMERS CLUB,10085120,Actual Bed and breakfast costs,144
2017-03-21,THE FARMERS CLUB,10085110,Actual Bed and breakfast costs,145
2017-03-23,WILLIAM REED BUSINESS,10085120,Publication & translation service,288
2017-03-28,APCOA - OFF STREET,10085110,Travel UK Other Travel,4.2
2017-03-28,SAINSBURYS SACAT 2019,10085110,Hospitality,48.25
2017-03-01,CARREFOUR EXPRESS 578,10085211,Subsistence 24 hour subsistence,12
2017-03-01,GO AIRPORT 10001,10085211,Incidental expenses,3.97
2017-03-02,CARREFOUR EXPRESS 578,10085211,Subsistence 24 hour subsistence,5.37
2017-03-02,STANHOPE HTL-MICROS,10085211,Subsistence Lodging allowance,137.12
2017-03-08,WALES REGION,10085722,Staff training: Corp Strategy,100
2017-03-22,ACE INDUSTRIAL,10085722,Sample collect equip/consumable,2148.36
2017-03-24,WALES REGION,10085722,Conference & meeting facilities,1525
2017-03-07,WWW.CATALOGUE.WLPVP.CO,10085721,Stationery,26.68
2017-03-09,AMAZON UK RETAIL AMAZO,10085721,Stationery,89.99
2017-03-10,WWW.WESTMINSTER-BRIEFI,10085721,Staff training: Region & HQ Admin,2100
2017-03-14,LISVANE STORES,10085721,Stationery,204.35
2017-03-29,PEMBROKESHIRE AGRI,10085721,Conference & meeting facilities,633.41
2017-03-07,COUPMEDIA,10085721,Staff training: Corp Strategy,237.6
2017-03-31,FACEBK  AN97AC6AE2,10085721,Publicity charges,10.01
2017-03-22,UPPER CRUST TROLLEY,10085452,Subsistence 24 hour subsistence,3.19
2017-03-22,SAINSBURYS 2019,10085452,Subsistence 24 hour subsistence,4.4
2017-03-22,BEST WESTERN HOTELS,10085452,Subsistence 24 hour subsistence,17
2017-03-23,DEFRA FOSS HOUSE,10085452,Subsis day time meal allowance,10.3
2017-03-23,PASTY SHOP,10085452,Subsis day time meal allowance,4.99
2017-03-03,APPLE ONLINE STORE GBP,10085820,Prog Evidence & Research Expense,379
2017-03-06,INDEPENDENT NEWS & MED,10085820,Committee Costs,1384.96
2017-03-09,TESCO STORES 3486,10085820,Welfare services: Business Health,11.14
2017-03-13,TESCO-STORES 6506,10085820,Welfare services: Business Health,20.15
2017-03-21,TESCO STORE 3486,10085820,Other Accommodation Costs,29.25
2017-03-21,TESCO STORE 3486,10085820,Welfare services: Business Health,11.54
2017-03-27,ICIPS LTD,10085820,Staff training: Region & HQ Admin,465
2017-03-28,TESCO STORE 3486,10085820,Welfare services: Business Health,9.09
2017-03-27,THON HOTEL EU,10085427,EC Actual Bed & Breakfast Costs,286.7
2017-03-13,BMF BUSI SERV LTD-CONF,10085820,Conference & meeting facilities,264
2017-03-13,WWW.BDA.UK.COM,10085820,Subscriptions to pro bodies,301
2017-03-21,MUSEUM TAVERN,10085820,Subsis day time meal allowance,11.49
2017-03-22,HUXEYS,10085820,Subsis day time meal allowance,14
2017-03-30,CITIZEN&IMM-EAPPS ENLI,10085340,Subsis day time meal allowance,4.35
2017-03-30,GLOBAL INSIGHT CONFERE,10085340,Conference & meeting facilities,538.8
2017-03-31,WWW.CJSEVENTS.CO.UK,10085340,Conference & meeting facilities,615
2017-03-01,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-03-03,MR J OLDROYD CAFE LUCA,10085370,Hospitality,550
2017-03-03,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-03-08,WWW.FLSUK.CO.UK,10085350,Freezers for Sample,101.1
2017-03-10,AMAZON UK MARKETPLACE,10085350,Furniture fittings & misc supply,25.98
2017-03-10,AMAZON UK MARKETPLACE,10085350,Protective Clothing (PPE),63.97
2017-03-11,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-03-11,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-03-13,AMAZON UK MARKETPLACE,10085350,Incidental expenses,64.45
2017-03-13,WWW.DS SMITH COR.CO.UK,10085350,Sample collect equip/consumable,14.44
2017-03-15,AMAZON UK MARKETPLACE,10085350,Furniture fittings & misc supply,25.98
2017-03-15,AMAZON UK MARKETPLACE,10085350,Furniture fittings & misc supply,25.98
2017-03-15,AMAZON UK MARKETPLACE,10085350,Computer Consumables,11.99
2017-03-16,AMAZON UK MARKETPLACE,10085350,Computer Consumables,180.97
2017-03-17,AMAZON UK MARKETPLACE,10085350,Protective Clothing (PPE),39.98
2017-03-17,AMAZON UK RETAIL AMAZO,10085350,Computer Consumables,37.75
2017-03-17,WILLIAM REED BUSINESS,10085350,Subscriptions to pro bodies,260.4
2017-03-19,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-03-20,FOOD SAFETY DIRECT LTD,10085350,Protective Clothing (PPE),39.59
2017-03-21,ROYAL MAIL PRE-PAY,10085370,Postal Charges,15
2017-03-21,ROYAL MAIL PRE-PAY,10085370,Postal Charges,30
2017-03-21,ROYAL MAIL PRE-PAY,10085370,Postal Charges,50
2017-03-21,ROYAL MAIL PRE-PAY,10085370,Postal Charges,100
2017-03-21,REGENCY HOUSE HOTEL LT,10085370,Actual Bed and breakfast costs,860
2017-03-22,AMAZON UK MARKETPLACE,10085370,Computer Consumables,63.99
2017-03-22,REGENCY HOUSE HOTEL LT,10085370,Actual Bed and breakfast costs,-860
2017-03-23,AMAZON UK MARKETPLACE,10085350,Sample collect equip/consumable,37.98
2017-03-23,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-03-24,WWW.POSTURITE.CO.UK,10085350,Furniture fittings & misc supply,485.98
2017-03-29,VOSPERS (THREEMILESTON,10085350,Lease car management fee,507.53
2017-03-29,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-03-30,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-03-31,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-03-07,SHL GROUP LTD,10085520,Recruitment & advertising charges,240
2017-03-08,INDEPENDENT NEWS & MED,10085520,Recruitment & advertising charges,723.12
2017-03-09,SHL GROUP LTD,10085520,Recruitment & advertising charges,960
2017-03-11,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-03-16,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-03-16,PLUMPTON COLLEGE CORP,10085520,Staff training: Corp Strategy,335
2017-03-17,SHL GROUP LTD,10085520,Recruitment & advertising charges,240
2017-03-27,RBI ADVERTISING,10085520,Recruitment & advertising charges,718.8
2017-03-31,THE BRITISH TOXICOLOGY,10085520,Recruitment & advertising charges,750
2017-03-02,SCHIEVELAVABO,10085445,EC 24 Hour Subsistance,48.62
2017-03-03,CONSEIL DE LEUROPE,10085445,EC 24 Hour Subsistance,14.67
2017-03-08,HOLIDAY INN,10085445,NON Actual Bed & Breakfast Costs,1948.33
2017-03-16,VOL - F&B,10085445,NON 24 Hour Subsistance (Residual),37.42
2017-03-17,CAFE PACIFICO,10085445,NON 24 Hour Subsistance (Residual),14.31
2017-03-17,VENETIAN - F&B,10085445,NON 24 Hour Subsistance (Residual),31.61
2017-03-18,CAFE PACIFICO,10085445,NON 24 Hour Subsistance (Residual),15.55
2017-03-18,HARD ROCK CAFE,10085445,NON 24 Hour Subsistance (Residual),39.75
2017-03-19,SHERATON GRAND MACAO H,10085445,NON 24 Hour Subsistance (Residual),20.34
2017-03-20,CAFE PACIFICO,10085445,NON 24 Hour Subsistance (Residual),14.5
2017-03-21,SHERATON GRAND MACAO H,10085445,NON 24 Hour Subsistance (Residual),38.73
2017-03-21,STARBUCKS COFFEE 4110,10085445,NON 24 Hour Subsistance (Residual),16.25
2017-03-21,STARBUCKS COFFEE 4110,10085445,NON 24 Hour Subsistance (Residual),8.53
2017-03-22,456 MODERN SHANGHAI CU,10085445,NON 24 Hour Subsistance (Residual),11.99
2017-03-24,AYUTHAIYA 9001200,10085445,NON Actual Bed & Breakfast Costs,42.8
2017-03-24,CHU KONG HIGH-SPEED FE,10085445,Other Travel,31.78
2017-03-24,PACIFIC COFFEE CO LTD,10085445,NON 24 Hour Subsistance (Residual),9.14
2017-03-25,PACIFIC COFFEE (MLB),10085445,NON 24 Hour Subsistance (Residual),17.01
2017-03-25,MASS TRANSIT RAILWAY,10085445,Other Travel,18.07
2017-03-25,HAVELI,10085445,NON 24 Hour Subsistance (Residual),28.88
2017-03-01,APCOA PARKING (UK) LTD,10085452,Travel UK Other Travel,18.2
2017-03-08,PUBLIC SECTOR CONNECT,10085452,Subscriptions to pro bodies,48
2017-03-15,CUSTOMER THERMOMETER,10085452,Subscriptions to pro bodies,37.33
2017-03-16,APCOA PARKING (UK) LTD,10085452,Travel UK Other Travel,13.7
2017-03-17,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-03-22,APCOA PARKING (UK) LTD,10085452,Travel UK Other Travel,25.2
2017-03-25,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-03-29,APCOA PARKING (UK) LTD,10085452,Travel UK Other Travel,18.2
2017-03-30,A P M,10085452,Conference & meeting facilities,135
2017-03-30,WWW.APM.ORG.UK,10085452,Subscriptions to pro bodies,99.6
2017-03-01,APCOA PARKING (UK) LTD,10085530,Travel UK Other Travel,9
2017-03-03,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-03-17,WWW.CIPS.ORG,10085530,Subscriptions to pro bodies,187.68
2017-03-24,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-03-27,APCOA PARKING (UK) LTD,10085530,Travel UK Other Travel,18
2017-03-31,WWW.CIPS.ORG,10085530,Subscriptions to pro bodies,187.68
2017-03-01,WWW.SOTON.AC.UK,10085460,Staff training: Corp Strategy,60
2017-03-03,EB  VPHA AND AGV SPRIN,10085460,Staff training: Corp Strategy,74.93
2017-03-06,WWW.CATALOGUE.WLPVP.CO,10085460,Stationery,53.36
2017-03-07,AMAZON EU,10085460,Stationery,30.76
2017-03-09,RYANAIR,10085460,Travel UK Other Travel,15.08
2017-03-09,PAYPAL  UNIVERSITYS,10085460,Staff training: Corp Strategy,60
2017-03-09,AMAZON UK MARKETPLACE,10085460,Stationery,26.99
2017-03-09,AMAZON UK MARKETPLACE,10085460,Stationery,34.05
2017-03-09,AMAZON UK MARKETPLACE,10085460,Stationery,21.56
2017-03-09,AMAZON UK MARKETPLACE,10085460,Stationery,3.08
2017-03-09,AMAZON UK MARKETPLACE,10085460,Stationery,10.14
2017-03-10,WWW.CATALOGUE.WLPVP.CO,10085460,Stationery,26.68
2017-03-13,AMAZON EU,10085460,Stationery,21.12
2017-03-16,CITIZEN&IMM-EAPPS ENLI,10085460,Travel UK Other Travel,4.42
2017-03-18,FOUR POINTS BY SHERATO,10085460,Actual Bed and breakfast costs,528.44
2017-03-18,FOUR POINTS BY SHERATO,10085460,Actual Bed and breakfast costs,422.75
2017-03-21,WWW.PRET.COM,10085460,Hospitality,202.55
2017-03-22,LSR TRAINING AND DEVEL,10085460,Staff training: Corp Strategy,768
2017-03-23,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,547.6
2017-03-24,WWW.CATALOGUE.WLPVP.CO,10085460,Stationery,26.68
2017-03-28,BULL HOTEL,10085460,Conference & meeting facilities,130
2017-03-28,OCDE,10085460,Stationery,71.4
2017-03-30,PARLI-TRAINING,10085460,Staff training: Corp Strategy,990
2017-03-31,OYSTER AUTOTOPUP,10085460,Travel UK Other Travel,40
2017-03-01,GUADALAJARA DEL CENTRO,10085721,Subsistence 24 hour subsistence,152.58
2017-03-01,PHOENICIA SPECIALTY FD,10085721,Subsistence 24 hour subsistence,25.42
2017-03-02,HUGO S CONCINA22308621,10085721,Subsistence 24 hour subsistence,38.59
2017-03-02,PHOENICIA SPECIALTY FD,10085721,Subsistence 24 hour subsistence,7.48
2017-03-07,3119 ARAMARK CAFE,10085721,Subsis day time meal allowance,2.25
2017-03-09,M&S SIMPLY FOOD,10085721,Subsis day time meal allowance,6.55
2017-03-14,EAT LTD,10085721,Subsis day time meal allowance,7.49
2017-03-15,M&S SIMPLY FOOD,10085721,Subsis day time meal allowance,6.5
2017-03-23,EAT LTD,10085721,Subsis day time meal allowance,5.5
2017-03-27,ASDA STORES LTD 4598,10085721,Subsistence 24 hour subsistence,97.6
2017-03-28,3119 ARAMARK CAFE,10085721,Subsis day time meal allowance,1.65
2017-03-28,M&S SIMPLY FOOD - SSP,10085721,Subsis day time meal allowance,6.55
2017-03-28,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-03-29,WELCOME B/WAITROSE,10085721,Subsis day time meal allowance,5.8
2017-03-29,WB HOPWOOD PARK STARBU,10085721,Subsistence - Hospitality,3.1
2017-03-29,SCOTCH CORNER COSTA,10085721,Subsistence - Hospitality,12.66
2017-03-30,STANHOPE OLD HALL,10085721,Actual Bed and breakfast costs,175
2017-03-31,TEXACO GAMRON,10085721,Travel UK Other Travel,54.16
2017-03-01,BURGER KING,10085721,Subsis day time meal allowance,6.98
2017-03-01,COSTA COFFEE,10085721,Subsis day time meal allowance,3
2017-03-06,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,5.05
2017-03-06,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,2.6
2017-03-06,MCDONALDS,10085721,Subsistence 24 hour subsistence,5.34
2017-03-14,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,5.9
2017-03-14,SAINSBURYS SACAT 2019,10085721,Subsistence 24 hour subsistence,2.35
2017-03-14,TESCO STORES 5726,10085721,Subsistence 24 hour subsistence,4
2017-03-15,WWW.INTELLIGENTCORPORA,10085350,Eye Test,125
2017-03-15,BREWERS FAYRE40535520,10085722,Subsistence 24 hour subsistence,46.68
2017-03-15,W M MORRISONS,10085722,Subsistence 24 hour subsistence,8.52
2017-03-16,BREWERS FAYRE40535520,10085722,Subsistence 24 hour subsistence,45.63
2017-03-16,W M MORRISONS,10085722,Subsistence 24 hour subsistence,12.11
2017-03-17,W M MORRISONS,10085722,Subsistence 24 hour subsistence,7.34
2017-03-20,BREWERS FAYRE40535520,10085722,Subsistence 24 hour subsistence,58.63
2017-03-20,W M MORRISONS,10085722,Subsistence 24 hour subsistence,3.65
2017-03-21,BREWERS FAYRE40535520,10085722,Subsistence 24 hour subsistence,78.49
2017-03-21,W M MORRISONS,10085722,Subsistence 24 hour subsistence,7.95
2017-03-22,BREWERS FAYRE40535520,10085722,Subsistence 24 hour subsistence,8.08
2017-03-22,W M MORRISONS,10085722,Subsistence 24 hour subsistence,11.55
2017-03-03,POST OFFICE COUNTER,10085150,Postal Charges,26.6
2017-03-06,POST OFFICE COUNTER,10085150,Postal Charges,6.6
2017-03-08,POST OFFICE COUNTER,10085150,Postal Charges,2.06
2017-03-09,RED CHILLI RESTAURANT,10085150,Subsistence 24 hour subsistence,50
2017-03-17,POST OFFICE COUNTER,10085150,Postal Charges,6.6
2017-03-20,POST OFFICE COUNTER,10085150,Postal Charges,6.45
2017-03-22,POST OFFICE COUNTER,10085150,Postal Charges,6.6
2017-03-22,GLASS HOUSE,10085150,Subsistence 24 hour subsistence,20
