TransactionDate,MerchantName,CostCode,ExpenseType,TransactionAmount
2017-09-15,AMAZON UK MARKETPLACE,10085541,Computer Consumables,32.94
2017-09-15,PAYPAL  THINKSCAPE,10085541,IT Software Licences,756
2017-09-16,OYSTER AUTOTOPUP,10085541,Rail Travel,20
2017-09-25,MSFT  <E04004FV5Z>,10085541,IT Software Licences,360.57
2017-09-05,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,45
2017-09-05,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,60
2017-09-18,BOOTS 1521,10085820,Subsis day time meal allowance,3.89
2017-09-18,EAT 1539,10085820,Subsistence 24 hour subsistence,10.43
2017-09-05,SURVEYMONKEY.COM,10085721,Project Programme Expenditure,24
2017-09-06,UPPER CRUST,10085721,Subsis day time meal allowance,4.14
2017-09-18,SAINSBURYS 2019,10085721,Subsis day time meal allowance,3
2017-09-18,WWW.FLUIDBRANDING.COM,10085332,Conference & meeting facilities,351.9
2017-09-01,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-01,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-01,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-01,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-01,SHL GROUP LTD,10085520,Recruitment & advertising charges,480
2017-09-04,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-04,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-06,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-07,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-07,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-07,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-07,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-09,CUSTOMER THERMOMETER,10085520,Incidental expenses,20.51
2017-09-11,SHL GROUP LTD,10085520,Recruitment & advertising charges,120
2017-09-14,SHL GROUP LTD,10085520,Recruitment & advertising charges,240
2017-09-14,SHL GROUP LTD,10085520,Recruitment & advertising charges,480
2017-09-15,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-15,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-15,OYSTER AUTOTOPUP,10085520,Rail Travel,20
2017-09-25,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-27,DISCLOSURE SCOT,10085520,Recruitment & advertising charges,25
2017-09-07,ASHRIDGE MANAGEMENT CO,10085330,Staff training: Corp Strategy,73.00-
2017-09-11,AMAZON UK MARKETPLACE,10085510,IT equipment maintenance,89.97
2017-09-19,JAMES ST SOUTH,10085510,Hospitality,636.85
2017-09-25,SPAGHETTI HOUSE SICILI,10085510,Hospitality,126
2017-09-01,EB  CRISIS MANAGEMENT,10085347,Staff training: Corp Strategy,354
2017-09-02,TESCO STORE 3288,10085347,Computer Consumables,29
2017-09-14,APCOA - OFF STREET,10085347,Travel UK Other Travel,5.3
2017-09-21,HEATHROW HOTEL,10085347,Travel UK Other Travel,10
2017-09-01,WWW.ACCOUNTS@IIA.ORG.U,10085550,Staff training: Region & HQ Admin,702
2017-09-07,CHARTERED INSTITUTE OF,10085550,Staff training: Region & HQ Admin,4667
2017-09-11,BOOTS 1521,10085820,Subsis day time meal allowance,4.49
2017-09-11,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,16.43
2017-09-12,BOOTS 1521,10085820,Subsis day time meal allowance,4.54
2017-09-12,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,4.25
2017-09-25,BOOTS 1521,10085820,Subsis day time meal allowance,4.54
2017-09-25,ITSU 020 GRT QUEEN ST,10085820,Subsistence 24 hour subsistence,15.65
2017-09-26,SOHO COFFEE SHOP AS,10085820,Subsistence 24 hour subsistence,10.5
2017-09-26,SAINSBURYS SACAT 2019,10085820,Subsis day time meal allowance,3.75
2017-09-26,M&S SIMPLY FOOD - SSP,10085820,Subsis day time meal allowance,4.65
2017-09-12,PRET A MANGER,10085820,Subsistence 24 hour subsistence,12.75
2017-09-20,LANYON 1 CAR PARK,10085820,Travel UK Other Travel,12
2017-09-27,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,25
2017-09-28,SALTAIRE BAR,10085820,Subsistence 24 hour subsistence,75.75
2017-09-05,APPLE KIOSK GBP,10085110,Computer Consumables,1007
2017-09-11,SAINSBURYS 2019,10085110,Hospitality,8.4
2017-09-14,OYSTER BUS AUTOTOP,10085110,Travel UK Taxi/Bus/Tube,20
2017-09-14,APPLE KIOSK GBP,10085110,Computer Consumables,559
2017-09-30,OYSTER AUTOTOPUP,10085110,Travel UK Taxi/Bus/Tube,20
2017-09-21,ROYAL MAIL,10085543,Other Accommodation Costs,944.4
2017-09-05,BILLINGSGATE SEAFOOD T,10085722,Staff training: Corp Strategy,855.96
2017-09-14,COLEG GWENT,10085722,Staff training: Corp Strategy,525
2017-09-21,BILLINGSGATE SEAFOOD T,10085722,Staff training: Corp Strategy,213.99
2017-09-22,CIEH,10085722,Subscriptions to pro bodies,155
2017-09-06,LISVANE STORES,10085721,Other services,34.65
2017-09-06,DRAGON WIFI,10085721,Other services,100
2017-09-06,CIEH,10085721,Staff training: Region & HQ Admin,366
2017-09-08,TRAVELODGE,10085721,Committee Costs,90.25
2017-09-15,ENTERPRISE RENT-A-CAR,10085721,Incidental expenses,205
2017-09-18,J J'S,10085721,Committee Costs,104.76
2017-09-18,LISVANE STORES,10085721,Other services,35.55
2017-09-28,ST. JOHN CYMRU WALES,10085721,Staff training: Region & HQ Admin,190.8
2017-09-12,UPPER CRUST TROLLEY,10085332,Subsistence 24 hour subsistence,2.25
2017-09-12,TRAVELODGE,10085332,Subsistence 24 hour subsistence,15.15
2017-09-12,SAINSBURYS 2019,10085332,Subsis day time meal allowance,7.05
2017-09-12,3119 ARAMARK CAFE,10085332,Subsis day time meal allowance,1.95
2017-09-13,M&S SIMPLY FOOD - SSP,10085332,Subsistence 24 hour subsistence,5.75
2017-09-13,POD,10085332,Subsistence 24 hour subsistence,4.75
2017-09-13,SAINSBURYS 2019,10085332,Subsis day time meal allowance,4.55
2017-09-15,FOOD TECH WEEK,10085332,Conference & meeting facilities,3600
2017-09-19,ARRIVA TRAINS WALE,10085332,Travel UK Taxi/Bus/Tube,7
2017-09-21,THE GREAT ESCAPE LEEDS,10085332,Staff training: Region & HQ Admin,62.1
2017-09-21,THE GREAT ESCAPE LEEDS,10085332,Staff training: Region & HQ Admin,62.1
2017-09-23,AMZ TOQIBO,10085332,Stationery,-72.99
2017-09-23,AMZ TOQIBO,10085332,Stationery,-4.75
2017-09-04,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,17.5
2017-09-04,TRANSLINK WEB PAYMENTS,10085820,Rail Travel,60
2017-09-04,EB  AN INTRODUCTION TO,10085820,Staff training: Region & HQ Admin,360
2017-09-20,SURVEYMONKEY,10085820,Subscriptions to pro bodies,779
2017-09-28,MARKS&SPENCER PLC SACA,10085820,Subsistence 24 hour subsistence,21.25
2017-09-15,OYSTER RENEW WEB,10085820,Travel UK Taxi/Bus/Tube,35
2017-09-19,THE BREWERY TAP,10085820,Subsistence 24 hour subsistence,16.7
2017-09-20,WAGAMAMA GATWICK NORTH,10085820,Subsistence 24 hour subsistence,12.5
2017-09-28,FLYBE KI,10085820,Travel UK Other Travel,40
2017-09-28,MARKS&SPENCER PLC SACA,10085820,Subsistence 24 hour subsistence,7
2017-09-07,TRAINLINE,10085340,Rail Travel,109.65
2017-09-13,TSGN,10085340,Rail Travel,16.5
2017-09-18,GUARUCOOP TAXIS,10085340,Travel UK Taxi/Bus/Tube,36.61
2017-09-19,HOOTERS PAULISTA,10085340,Subsis day time meal allowance,14.43
2017-09-20,THE FIFTIES AL SANTOS,10085340,Subsis day time meal allowance,11.1
2017-09-21,PUBLIC ANALYST SCIENTI,10085340,Sample Analysis(non Trichinella),144
2017-09-21,RS BRASIL,10085340,Subsis day time meal allowance,12.11
2017-09-21,TRANSAMERICA INT PLA,10085340,Actual Bed and breakfast costs,366.92
2017-09-22,HEATHROW RAIL LINK,10085340,Travel UK Taxi/Bus/Tube,6
2017-09-22,KGX STN VTEC SST,10085340,Rail Travel,11.2
2017-09-25,PASTY SHOP,10085340,Subsis day time meal allowance,7.58
2017-09-01,WWW.STAPLES.CO.UK,10085350,Furniture fittings & misc supply,80.02
2017-09-02,OYSTER AUTOTOPUP,10085370,Travel UK Taxi/Bus/Tube,20
2017-09-04,H A S CONSULTANTS,10085350,Other services,207.83
2017-09-06,BROOKS AND KIRK,10085370,Staff training: Corp Strategy,730
2017-09-08,DWP,10085350,Health & safety advice,1212.6
2017-09-08,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-08,WWW.THEWEBINARVET.COM,10085350,Staff training: Corp Strategy,48
2017-09-09,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-11,AMAZON EU,10085350,Travel UK Other Travel,454.05
2017-09-11,SITEBOX LTD,10085350,Protective Clothing (PPE),12.84
2017-09-12,AMAZON UK MARKETPLACE,10085350,Protective Clothing (PPE),6.99
2017-09-13,NATIONAL WINDSCREE,10085350,Lease car management fee,132.92
2017-09-14,AMAZON PRIME,10085350,Other services,7.99
2017-09-14,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-15,AMAZON.CO.UK,10085350,Meat inspection equip/consumables,11.5
2017-09-15,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-15,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-20,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-22,WWW.DAVIDSSALES.CO.UK,10085350,Stationery,163.01
2017-09-22,F. L. SERVICES LIMITED,10085350,Freezers for Sample,234.84
2017-09-22,DISCOUNT-WHOLESALE,10085350,Stationery,603.36
2017-09-22,DIRECT WINDSCREEN,10085350,Lease car management fee,75
2017-09-25,AMAZON UK MARKETPLACE,10085350,Computer Consumables,19.95
2017-09-25,OYSTER RENEW WEB,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-25,OYSTER RENEW WEB,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-27,DIRECT WINDSCREEN,10085350,Lease car management fee,40.5
2017-09-27,PROBOS PROMOTIONS LTD,10085350,Conference & meeting facilities,229.5
2017-09-29,OYSTER AUTOTOPUP,10085350,Travel UK Taxi/Bus/Tube,20
2017-09-29,DISCOUNT-WHOLESALE,10085350,Stationery,72.00-
2017-09-06,LAW SOCIETY GAZETT,10085520,Recruitment & advertising charges,894
2017-09-23,OYSTER AUTOTOPUP,10085520,Travel UK Taxi/Bus/Tube,20
2017-09-29,UNIVERSITY OF LONDON,10085520,Staff training: Corp Strategy,1350
2017-09-13,SCHIEVELAVABO,10085445,EC 24 Hour Subsistance,40.01
2017-09-13,GO METRO GARE DU MIDI,10085445,"Taxi, Bus, Tube",13.02
2017-09-14,EXKI,10085445,EC 24 Hour Subsistance,10.31
2017-09-14,LA BRACE,10085445,EC 24 Hour Subsistance,38.99
2017-09-14,SELF CCAB 36,10085445,EC 24 Hour Subsistance,12.43
2017-09-15,HOTEL BERLAYMONT (3C),10085445,Other Travel,15.55
2017-09-15,SELF CCAB 36,10085445,EC 24 Hour Subsistance,18.85
2017-09-24,M&S SIMPLY FOOD - SSP,10085445,EC 24 Hour Subsistance,11.78
2017-09-25,SELF CCAB 36,10085445,EC 24 Hour Subsistance,12.03
2017-09-25,EXKI,10085445,EC 24 Hour Subsistance,9.14
2017-09-25,ELLIS GOURMET BURGER,10085445,EC 24 Hour Subsistance,31.75
2017-09-26,EXKI,10085445,EC 24 Hour Subsistance,10.42
2017-09-26,THE COFFEE CLUB,10085445,EC 24 Hour Subsistance,12.14
2017-09-11,APCOA,10085452,Travel UK Other Travel,13.7
2017-09-15,CUSTOMER THERMOMETER,10085452,Subsis incidental personal expens,33.87
2017-09-18,OYSTER ISSUE WEB,10085452,Travel UK Taxi/Bus/Tube,25
2017-09-21,APCOA,10085452,Travel UK Other Travel,13.7
2017-09-28,APCOA,10085452,Travel UK Other Travel,20.2
2017-09-28,APCOA,10085452,Travel UK Taxi/Bus/Tube,5.2
2017-09-30,OYSTER AUTOTOPUP,10085452,Travel UK Taxi/Bus/Tube,20
2017-09-02,OYSTER AUTOTOPUP,10085530,Travel UK Taxi/Bus/Tube,20
2017-09-12,WWW.CIPS.ORG,10085530,Staff training: Region & HQ Admin,25.7
2017-09-20,APCOA,10085530,Travel UK Other Travel,10
2017-09-22,EN-STANDARD.EU,10085530,Printing & binding,131.32
2017-09-02,AMAZON UK MARKETPLACE,10085460,Stationery,20
2017-09-07,THE ANAPHYLAXIS CA,10085460,Staff training: Corp Strategy,132
2017-09-08,EB  TEDXWHITEHALLWOMEN,10085460,Staff training: Corp Strategy,59
2017-09-13,"DEFRA, NOBEL HOUSE",10085460,Hospitality,67.5
2017-09-14,UNIVERSITY OF OXFORD,10085460,Staff training: Corp Strategy,-100
2017-09-15,EASYSIGNUP.COM 614678,10085460,Staff training: Corp Strategy,364.68
2017-09-15,AMAZON UK MARKETPLACE,10085460,Stationery,29.47
2017-09-18,EML LEARNING LTD,10085460,Staff training: Corp Strategy,894
2017-09-18,SOCIETY OF BUSINESS EC,10085460,Subscriptions to pro bodies,560
2017-09-18,WWW.OXFORD.AC.UK,10085460,Staff training: Corp Strategy,100
2017-09-18,WWW.PRET.COM,10085460,Hospitality,43.5
2017-09-19,CRAIGMILLAR PARK G,10085460,Hospitality,120
2017-09-20,HOTEL S. ANSELMO,10085460,Actual Bed and breakfast costs,438.62
2017-09-20,VAUXHALL CITY FARM,10085460,Staff training: Corp Strategy,245
2017-09-22,BIRMINGHAMTELECOM,10085460,Stationery,49.13
2017-09-22,AMAZON EU,10085460,Stationery,22.24
2017-09-24,AMAZON UK MARKETPLACE,10085460,Stationery,31.99
2017-09-25,DATACAMP INC.,10085460,Subscriptions to pro bodies,229.69
2017-09-26,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,348.7
2017-09-26,THE FARMERS CLUB,10085460,Actual Bed and breakfast costs,100
2017-09-26,WWW.PRET.COM,10085460,Hospitality,36
2017-09-26,WWW.PRET.COM,10085460,Hospitality,36
2017-09-26,WWW.PRET.COM,10085460,Hospitality,35.95
2017-09-26,WWW.PRET.COM,10085460,Hospitality,35.95
2017-09-27,ARTOFEMPATHYCOUK,10085460,Staff training: Corp Strategy,96
2017-09-27,WWW.WESTMINSTER-BRIEFI,10085460,Staff training: Corp Strategy,354
2017-09-25,PURPLE PARKING LTD,10085250,Other services,45.45
2017-09-25,SCANDINAVIAN AIRLINE SYSTEM (SAS),10085250,Air Travel,88.1
2017-09-26,TAXI 020 AB,10085250,Travel UK Other Travel,21.82
2017-09-27,PONTUS IN THE AIR,10085250,Subsistence 24 hour subsistence,18.62
2017-09-11,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.65
2017-09-11,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,20.69
2017-09-11,RINGGO PARKING 14,10085721,Travel UK Other Travel,10.36
2017-09-11,SAINSBURYS 2019,10085721,Subsistence 24 hour subsistence,4.05
2017-09-12,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,4.9
2017-09-12,EAT,10085721,Subsistence 24 hour subsistence,8.6
2017-09-18,M&S SIMPLY FOOD - SSP,10085721,Subsistence 24 hour subsistence,10.15
2017-09-19,BOULEVARD CAFE,10085721,Subsistence 24 hour subsistence,4.1
2017-09-19,COSTA COFFEE 43043305,10085721,Subsistence 24 hour subsistence,3.65
2017-09-20,AUTOGRILL CATERING UK,10085721,Subsistence 24 hour subsistence,4.6
2017-09-20,SHORT/MED 2&3 BIRMINGH,10085721,Travel UK Other Travel,72
2017-09-21,POD,10085721,Subsis day time meal allowance,4.75
2017-09-21,RINGGO PARKING 14,10085721,Travel UK Other Travel,5.36
2017-09-25,RINGGO PARKING 14,10085721,Travel UK Other Travel,15.36
2017-09-26,MARKS&SPENCER PLC,10085721,Subsistence 24 hour subsistence,17.23
2017-09-27,3119 ARAMARK CAFE,10085721,Subsistence 24 hour subsistence,1.95
2017-09-27,EAT,10085721,Subsistence 24 hour subsistence,4.5
2017-09-27,GWR LONDON PADD GT,10085721,Travel UK Other Travel,59.1
2017-09-27,UPPER CRUST,10085721,Subsistence 24 hour subsistence,2.09
2017-09-13,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2017-09-27,WWW.INTELLIGENTCORPORA,10085350,Eye Test,95
2017-09-11,MBL SEMINARS,10085410,Staff training: Corp Strategy,288
2017-09-01,POST OFFICE COUNTER,10085150,Postal Charges,2.08
2017-09-06,NATIONAL CAR PARKS,10085150,Travel UK Other Travel,15
2017-09-06,POST OFFICE COUNTER,10085150,Postal Charges,6.5
2017-09-06,POSTERN GATE,10085150,Subsistence 24 hour subsistence,20
2017-09-13,POST OFFICE COUNTER,10085150,Postal Charges,2.08
2017-09-20,POST OFFICE COUNTER,10085150,Postal Charges,16.85
2017-09-22,POST OFFICE COUNTER,10085150,Postal Charges,6.5
2017-09-27,POST OFFICE COUNTER,10085150,Postal Charges,6.5
2017-09-28,POST OFFICE COUNTER,10085150,Stationery,2
2017-09-08,"RSTUDIO, INC.",10085544,Computer Hardware/Software,77.79
2017-09-01,EB  ASA BANQUET AND CO,10085820,Staff training: Region & HQ Admin,151.93
2017-09-05,SAVILLE ASSESSMENT,10085820,Staff training: Region & HQ Admin,220.08
2017-09-11,AMAZON UK MARKETPLACE,10085820,Hospitality,19.95
2017-09-12,AMAZON EU,10085820,Hospitality,16.95
2017-09-12,WWW.BELFASTAIRPORT.COM,10085820,Travel UK Other Travel,17.99
2017-09-14,TNT UK LTD,10085820,Postal Charges,142.53
2017-09-14,TVLICENSING.CO.UK,10085820,Other Accommodation Costs,147
2017-09-15,GOV.UK/PHE,10085820,Staff training: Region & HQ Admin,40
2017-09-15,SPRINGVALE INSULATION,10085820,Project Programme Expenditure,252
2017-09-20,DOD`S PARLIAMENTARY CO,10085820,Staff training: Region & HQ Admin,846
2017-09-21,TESCO STORE 3486,10085820,Other Accommodation Costs,5
2017-09-21,THE ELK,10085820,Hospitality,66
2017-09-21,TNT UK LTD,10085820,Postal Charges,36.38
2017-09-05,OYSTER BUS AUTOSET,10085150,Travel UK Taxi/Bus/Tube,40
